post_uri,post_cid,author_handle,author_did,author_display_name,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,links,topic_label,query_used,author_topic_type,engagement
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvzjpczte2r,bafyreif237x527bv2ql6sce34iwncot5gkxfs34uk5miqqncbairr3hwca,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 05:54:09.717560+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvzinnvlh2j,bafyreieyfyoh7umtkaqwjvbew3om75tz34jnnx7pvphezp6hpdbwplixdi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 05:53:34.402355+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvz6z7uer2n,bafyreigcrkgr56jqd3q45zdfb2qcve4b5df73lwn5ztbnfqgscejb37upq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 05:48:11.161091+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvz6xyy7i27,bafyreieqxkq2yr5q3iwb7gglzspvc5asxshyto5em5k5xicekbcq7qoyfy,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 05:48:09.706616+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvz6x42ow22,bafyreigmxj467jqfv37azx272eoirw3vymudtt6acijbxqcjes2a3udtxi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 05:48:08.759200+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvz6whsau2m,bafyreibdnf7hhhcwsoqlk7z7n24k6p6ws4dlfoke37jevm6vsdxhupcepy,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 05:48:08.093090+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvye6ds2i2g,bafyreifo4k3nzwlm6fsh4r2iib52uwhv4cdekgmnvv75jvsi4k2qra3rhu,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 05:33:10.566488+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvye5ni6q2g,bafyreic7kzbgesmnegw7f6cuaqje5tl6refgmhcshnipgyemszh5r7ywpy,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 05:33:09.653518+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvye527xr26,bafyreie3cyvpmmxefvwosmemkw2umjmcyxwrhqwnvlbmfjqvt5rc475zfa,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 05:33:09.024575+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvye4agtq27,bafyreihlvicidpsmzvhxwow4mni574nscuzwu5g5z34yex7eumpaj7aglq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 05:33:08.182640+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxsaf3ob26,bafyreie4ecvqrzycbm34oqe46l4stbkw7ujrohsqsuamaw5jqpuaydpp2q,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 05:23:08.548333+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxrb3h4r2t,bafyreihvy6ml6xfbmc7yurol4wy462a7z7npiqwujwevdx4x6c257rqkly,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 05:22:35.909137+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxr5dedz2t,bafyreif2opfje6tzyzmh456bradmeveltx36zcl3rolxhuh5dafedhuhli,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 05:22:31.805539+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxr3juno22,bafyreigmtrsjglk35zjud5b6mldgyfm4mzfeezaixqqa5otpax232u6v5a,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 05:22:29.925381+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxjesjou2d,bafyreiasdaucdufoskdex4jdwr6lpt5zgad3zjihrbo73meyieha52pc6a,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 05:18:11.207976+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxje3vcd2r,bafyreifqwm6yi3rraott7kadx5fawdezgvmlz3itblbjn5c5lcmdij4lqq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 05:18:10.466684+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxjdiuvl2r,bafyreiacghuzzhrhvwpld5lgiyoeqmh4etozmvkpff2xljmhlsquwof4di,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 05:18:09.826973+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvxjcpcky2p,bafyreihjddsmvxuutricf6jdol7kd2mlknwtuzx6vnptsogiivjw63nuf4,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 05:18:08.992354+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvwokzsqj2t,bafyreiee2ettaphzvyhbmlj5leurx5eiikr57cso7gbud35fyycvxdmuge,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 05:03:11.753772+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvwokeuxl2m,bafyreietm2nhi6ujzvypghqwa4gzqkgn3klv562k5enbn4kawhkniajueu,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 05:03:11.079293+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvwoixcmw2g,bafyreihsshlxescsgtwevjorxztl22y24xbttk6edercbszluipsuwequi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 05:03:09.575170+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvwohztal2r,bafyreid2pqs7oo5cxxymj5z75ax4v4nzh6wvcdkwg556ix6faleqj5bzdm,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 05:03:08.607736+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvw4lxmnh2h,bafyreid57p4hwi5f6vcgy5wo7dvzqn6qpq2qkuxxzexu7mgtjbtqru3psi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 04:53:08.761486+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvw3l6dc42j,bafyreicguh4hm4ld62swu4jlgeym43z4xjijcftlmkjhjefoyc6apgn5dq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 04:52:34.384313+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvw3k4o4l2r,bafyreigze5orzrbdfucpt6jx5oll5xkwjfibvwqeislzevbykcj6csymty,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 04:52:33.440481+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvw3jlajb2v,bafyreia73el5zagfpspwh53cwjyb2wrea5svibbpupimseae5rvxc3cdoy,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 04:52:32.677227+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvvtqdntq27,bafyreiblqzkcrbuvtqfqwooxddnytrwypnpcc3wlux4f47pqyz4a6sus3m,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 04:48:11.362923+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvvtpdytm2d,bafyreiconyh54npoazao6j2vohuy23swklnaps5uwsedynbye2m5uvdt7u,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 04:48:10.495165+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvvto33lz2n,bafyreiffjug3doijvpqee32hrs7cpob3avvtlbayscnethbze6fokm4abi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 04:48:08.986243+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvvtniqwd2m,bafyreihlsnannkbbfa4klpbqu7pizant2wz6g7uogyil3qq76sm7wdz7aq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 04:48:08.371996+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvuyvqulx2t,bafyreidxgkzirzejpv44renbr52rs25rd63edqwbyvcfrfhktz6swlztpi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 04:33:11.069671+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvuyv6jiy2p,bafyreiczydrmzbjv6vnp36tyuqekxb5yjt7fciajkefgfhz72qb74d4xx4,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 04:33:10.470885+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvuyudhca2p,bafyreia4r5cctk37uxhfpkphu7z635aaqv6hbleib3ukcmvvnneiplybj4,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 04:33:09.567391+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvuytgpe62v,bafyreibcv3e637gyiv5rhtk2wdnf2lle3qaicr4cwpzjxlweje3gef27cq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 04:33:08.638309+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvugwirty2l,bafyreig4gwz46grl7byt3yn6dgu6fth2n5w7an4hsyyoludx65tlnck3wm,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 04:23:07.875597+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvufxb6pu2h,bafyreidvizwkxmqyodbtpgvecgwqnt56hcf235wcuqz6eqhfv54ssjfphi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 04:22:35.282149+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvufwnc4k22,bafyreiexw7vbh7z7qbueyjkksoxangypg5y3sj7gtpven4tmjnbs6nrbs4,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 04:22:34.454211+00:00,0,0,1,0,[],[],[],padel,padel,padel_only,1
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvufuwqom2j,bafyreibveew6zzzd7mz6yqekbfhfhreglkolrdyafequioxmj4omondow4,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 04:22:32.848387+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvu63w3qa2h,bafyreigb7j4n3h2w4cc52763ygywbcharzpdsgju3mwea5bswttmry6u7e,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 04:18:11.563064+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvu636wcv2n,bafyreicb6vth4mqyvzksi6fi6scgh5vlnrxo254srl627l5atyllam5rv4,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 04:18:10.804697+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvu62gbav2n,bafyreihsloi4uykbs36q3hmvz3d2lmoj37acynusy2xwcib7syffsisxvi,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 04:18:09.994813+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvu5zrjbn2p,bafyreifbssp2v22dga745lyonwkhhe2yfzduslfkqsklxlgdk2xymtxhwe,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 04:18:09.313872+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvtdldbfc2j,bafyreidf64b5c77v5tecgbwtklvqgrmqhd5y2cvm6avpfwmeeuxziznvsu,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 04:03:21.740623+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvtdkh26v2p,bafyreih24leugxxah2sam77t7a7v4277ogasnv336vsyjjdh2uunrfvoyu,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 04:03:20.828527+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvtdiyxvk22,bafyreibq2t45jwu6id2xlv2u2ms52ytfen44tuc4xewlofsopuha65fjsa,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 04:03:19.489305+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvtdim5qk22,bafyreihbxuw77gigmp2xjtt452j5kr4zls2uzsjmdtj3zr6ggr47t4ozym,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 04:03:18.899497+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvsondsz62g,bafyreiaas3yv3uov57n7mz2b6mjpofudzdjzswte3jp6bagbmuft2r2e54,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 03:51:39.395580+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvsomq3uh2d,bafyreidav7vrpbslziezaqxvbrgtvbzrm74du375h5hehbescz3ey32tme,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 2

I. Corbo/M. Bartusek vs M. Alonso/J. Mazzochi",2026-06-10 03:51:38.747780+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvsom3xm32l,bafyreifgaud7jog5d2o5ax22lxrvinrsrmvcdqxdilrrvgnmnunwme6c5a,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 03:51:37.902720+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvsolauqs22,bafyreievy37hxrjy7mp7snto3g4wvctj4couqjtemqtg33t5uwfvy3j5eq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 03:51:37.036386+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvqssdavz2j,bafyreih2rqgrgenc3exja3m3g2zx4u6qg3oywzdmz6g34jettwucgmau74,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Terzo/N. Pineda vs A. Di Martino/A. Stella",2026-06-10 03:18:11.187188+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvqsref3j26,bafyreibs2yy5usn32dxvp4xpard7tfb2d3kn3cpjlyoga4tjxaawj363yq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

M. Quatrana/R. Cavaleri vs A. Feo/M. Di Maggio",2026-06-10 03:18:10.342609+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
at://did:plc:eaxssnsscqcqspj7h4oeuxfj/app.bsky.feed.post/3mnvqsqveqs26,bafyreihcj77ow3by3nv6komyrhje3niglghxdvpnwznzuzipecyob3kpnq,pistacloud.bsky.social,did:plc:eaxssnsscqcqspj7h4oeuxfj,Pista,"FIP SILVER MEDIOLANUM PADEL CUP

Qualifying - Male - 1

A. Tur Checa/T. Gasparin Santos vs A. Campo/G. Giacalone",2026-06-10 03:18:09.683246+00:00,0,0,0,0,[],[],[],padel,padel,padel_only,0
